"NU_ANO_CENSO"|"ID_TURMA"|"NO_TURMA"|"TX_HR_INICIAL"|"TX_MI_INICIAL"|"NU_DURACAO_TURMA"|"QT_MATRICULAS"|"TP_MEDIACAO_DIDATICO_PEDAGO"|"IN_ESPECIAL_EXCLUSIVA"|"IN_REGULAR"|"IN_EJA"|"IN_PROFISSIONALIZANTE"|"TP_ETAPA_ENSINO"|"CO_CURSO_EDUC_PROFISSIONAL"|"TP_TIPO_TURMA"|"IN_MAIS_EDUCACAO"|"NU_DIAS_ATIVIDADE"|"IN_DIA_SEMANA_DOMINGO"|"IN_DIA_SEMANA_SEGUNDA"|"IN_DIA_SEMANA_TERCA"|"IN_DIA_SEMANA_QUARTA"|"IN_DIA_SEMANA_QUINTA"|"IN_DIA_SEMANA_SEXTA"|"IN_DIA_SEMANA_SABADO"|"CO_TIPO_ATIVIDADE_1"|"CO_TIPO_ATIVIDADE_2"|"CO_TIPO_ATIVIDADE_3"|"CO_TIPO_ATIVIDADE_4"|"CO_TIPO_ATIVIDADE_5"|"CO_TIPO_ATIVIDADE_6"|"IN_BRAILLE"|"IN_RECURSOS_BAIXA_VISAO"|"IN_PROCESSOS_MENTAIS"|"IN_ORIENTACAO_MOBILIDADE"|"IN_SINAIS"|"IN_COMUNICACAO_ALT_AUMENT"|"IN_ENRIQ_CURRICULAR"|"IN_SOROBAN"|"IN_INFORMATICA_ACESSIVEL"|"IN_PORT_ESCRITA"|"IN_AUTONOMIA_ESCOLAR"|"IN_DISC_QUIMICA"|"IN_DISC_FISICA"|"IN_DISC_MATEMATICA"|"IN_DISC_BIOLOGIA"|"IN_DISC_CIENCIAS"|"IN_DISC_LINGUA_PORTUGUESA"|"IN_DISC_LINGUA_INGLES"|"IN_DISC_LINGUA_ESPANHOL"|"IN_DISC_LINGUA_FRANCES"|"IN_DISC_LINGUA_OUTRA"|"IN_DISC_LINGUA_INDIGENA"|"IN_DISC_ARTES"|"IN_DISC_EDUCACAO_FISICA"|"IN_DISC_HISTORIA"|"IN_DISC_GEOGRAFIA"|"IN_DISC_FILOSOFIA"|"IN_DISC_ENSINO_RELIGIOSO"|"IN_DISC_ESTUDOS_SOCIAIS"|"IN_DISC_SOCIOLOGIA"|"IN_DISC_EST_SOCIAIS_SOCIOLOGIA"|"IN_DISC_INFORMATICA_COMPUTACAO"|"IN_DISC_PROFISSIONALIZANTE"|"IN_DISC_ATENDIMENTO_ESPECIAIS"|"IN_DISC_DIVER_SOCIO_CULTURAL"|"IN_DISC_LIBRAS"|"IN_DISC_PEDAGOGICAS"|"IN_DISC_OUTRAS"|"CO_ENTIDADE"|"CO_REGIAO"|"CO_MESORREGIAO"|"CO_MICRORREGIAO"|"CO_UF"|"CO_MUNICIPIO"|"CO_DISTRITO"|"TP_DEPENDENCIA"|"TP_LOCALIZACAO"|"TP_CATEGORIA_ESCOLA_PRIVADA"|"IN_CONVENIADA_PP"|"TP_CONVENIO_PODER_PUBLICO"|"IN_MANT_ESCOLA_PRIVADA_EMP"|"IN_MANT_ESCOLA_PRIVADA_ONG"|"IN_MANT_ESCOLA_PRIVADA_SIND"|"IN_MANT_ESCOLA_PRIVADA_SIST_S"|"IN_MANT_ESCOLA_PRIVADA_S_FINS"|"TP_REGULAMENTACAO"|"TP_LOCALIZACAO_DIFERENCIADA"|"IN_EDUCACAO_INDIGENA"
2018|14172887|"T72 - T3"|13|15|240|5|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172888|"T72 - T4"|13|15|240|3|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172889|"T73 - T4"|13|15|240|5|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172890|"T73 - T5"|13|15|240|2|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172891|"T74 - T5"|13|15|240|5|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172892|"T74 - T6"|13|15|240|4|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172893|"T76 - T3"|17|30|240|5|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172894|"T76 - T4"|17|30|240|4|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172895|"T77 - T3"|7|40|240|3|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172896|"T77 - T4"|7|40|240|2|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172897|"T77 - T5"|7|40|240|1|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172898|"T81 - T3"|13|15|240|1|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172899|"T81 - T4"|13|15|240|3|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172901|"T82 - T4"|13|15|240|1|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172902|"T82 - T5"|13|15|240|2|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172903|"T82 - T6"|13|15|240|2|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172904|"T85 - T5"|17|30|240|2|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14172905|"T86-T6"|17|30|240|1|1|0|0|1|0|70|NA|2|NA|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|1|43180728|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14180530|"912"|13|30|250|27|1|0|1|0|0|41|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106781|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222068|"111"|7|30|315|30|1|0|1|0|0|25|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|1|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222069|"112"|7|30|315|31|1|0|1|0|0|25|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|1|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222070|"113"|7|30|315|26|1|0|1|0|0|25|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|1|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222071|"1A"|7|30|315|19|1|0|1|0|0|14|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222072|"1B"|13|30|265|20|1|0|1|0|0|14|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222073|"211"|7|30|315|27|1|0|1|0|0|26|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|0|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222074|"212"|7|30|315|27|1|0|1|0|0|26|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|0|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222075|"2A"|7|30|315|14|1|0|1|0|0|15|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222076|"2B"|13|30|265|22|1|0|1|0|0|15|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222077|"311"|7|30|315|20|1|0|1|0|0|27|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|0|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222078|"312"|7|30|315|16|1|0|1|0|0|27|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|1|NA|1|1|1|0|0|0|1|1|1|1|1|0|NA|1|1|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222079|"3A"|7|30|315|19|1|0|1|0|0|16|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222080|"3B"|13|30|265|22|1|0|1|0|0|16|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222081|"4A"|7|30|315|21|1|0|1|0|0|17|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222082|"4B"|13|30|265|25|1|0|1|0|0|17|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222083|"5B"|13|30|265|17|1|0|1|0|0|18|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222084|"5C"|13|30|265|18|1|0|1|0|0|18|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222085|"6A"|13|30|265|25|1|0|1|0|0|19|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222086|"6B"|13|30|265|25|1|0|1|0|0|19|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222087|"7A"|13|30|265|27|1|0|1|0|0|20|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222088|"7B"|13|30|265|28|1|0|1|0|0|20|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222089|"8A"|13|30|265|28|1|0|1|0|0|21|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222090|"8B"|13|30|265|22|1|0|1|0|0|21|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222091|"9A"|7|30|315|29|1|0|1|0|0|41|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14222092|"9B"|13|30|265|22|1|0|1|0|0|41|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106790|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254046|"11"|13|20|255|22|1|0|1|0|0|14|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254047|"12"|13|20|255|20|1|0|1|0|0|14|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254048|"21"|13|20|255|23|1|0|1|0|0|15|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254049|"22"|13|20|255|20|1|0|1|0|0|15|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254050|"31"|7|45|255|17|1|0|1|0|0|16|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254051|"32"|7|45|255|16|1|0|1|0|0|16|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254052|"33"|7|45|255|16|1|0|1|0|0|16|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254053|"41"|7|45|255|21|1|0|1|0|0|17|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14254054|"42"|7|45|255|23|1|0|1|0|0|17|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|0|0|NA|NA|NA|0|NA|1|43106803|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14059356|"72"|12|30|240|16|1|0|1|0|0|20|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106870|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
2018|14059357|"81"|12|30|240|15|1|0|1|0|0|21|NA|0|0|5|0|1|1|1|1|1|0|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|NA|0|0|0|NA|NA|NA|0|NA|0|43106870|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|1|0|0
